customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST3172,Male,0,Yes,Yes,13,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,47.47,638.98,No
CUST3173,Male,0,No,No,13,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer,21.87,292.13,Yes
CUST3174,Female,0,Yes,No,15,Yes,No phone service,No,No,Yes,Yes,No internet service,No,Yes,Two year,No,Bank transfer,62.38,952.89,Yes
CUST3175,Male,0,Yes,Yes,31,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,117.63,3712.86,Yes
CUST3176,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,64.81,4117.01,Yes
CUST3177,Female,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,101.33,1563.77,Yes
CUST3178,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,77.14,3994.01,Yes
CUST3179,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,21.49,397.53,No
CUST3180,Male,0,Yes,Yes,68,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,78.55,5418.28,No
CUST3181,Male,0,No,Yes,11,Yes,Yes,No,No,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer,114.65,1353.08,No
CUST3182,Male,0,Yes,No,4,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card,75.35,309.42,No
CUST3183,Male,0,No,Yes,41,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card,72.79,3004.33,Yes
CUST3184,Female,1,Yes,No,16,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,87.02,1438.95,Yes
CUST3185,Female,0,No,No,71,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,107.09,7653.6,Yes
CUST3186,Female,0,Yes,No,9,No,Yes,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,76.48,691.91,Yes
CUST3187,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,60.64,941.63,Yes
CUST3188,Female,0,No,No,15,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,23.71,370.0,No
CUST3189,Female,0,No,No,41,No,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card,31.11,1289.93,Yes
CUST3190,Female,0,No,No,2,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,84.87,243.25,Yes
CUST3191,Female,0,No,Yes,22,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,81.89,1847.16,Yes
CUST3192,Female,0,No,Yes,27,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card,43.9,1219.83,No
CUST3193,Male,0,No,Yes,44,No,No phone service,No,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer,91.89,4097.08,No
CUST3194,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,47.97,3257.61,No
CUST3195,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,50.5,1172.32,Yes
CUST3196,Female,0,Yes,No,18,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,26.14,492.26,Yes
CUST3197,Female,0,No,No,39,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card,75.03,2959.78,Yes
CUST3198,Male,0,No,Yes,45,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,48.77,2228.67,Yes
CUST3199,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,101.89,4031.39,Yes
CUST3200,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,100.15,6120.05,Yes
CUST3201,Male,1,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Credit card,32.84,572.62,No
CUST3202,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,36.0,420.26,Yes
CUST3203,Female,0,No,No,13,Yes,No phone service,No,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,52.1,724.11,No
CUST3204,Male,0,No,No,60,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,78.09,4702.46,No
CUST3205,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,54.25,616.02,No
CUST3206,Female,0,Yes,No,26,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.03,1450.62,No
CUST3207,Male,0,No,Yes,5,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.01,187.88,Yes
CUST3208,Male,1,Yes,No,32,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,No,Bank transfer,53.56,1760.14,No
CUST3209,Female,0,No,Yes,49,No,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,67.04,3311.48,Yes
CUST3210,Male,0,No,Yes,11,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,118.47,1320.56,No
CUST3211,Male,0,No,Yes,56,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,103.8,5865.38,No
CUST3212,Female,0,No,No,52,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,99.3,5167.34,No
CUST3213,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,75.98,937.93,Yes
CUST3214,Female,0,No,No,71,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,56.01,4005.51,No
CUST3215,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Credit card,105.69,266.09,Yes
CUST3216,Female,0,No,No,63,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,54.74,3493.48,Yes
CUST3217,Male,1,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,79.28,4582.47,No
CUST3218,Female,0,No,No,3,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Electronic check,45.72,150.08,No
CUST3219,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,97.64,4325.55,No
CUST3220,Female,0,No,No,65,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,71.45,4714.39,Yes
CUST3221,Female,0,Yes,No,35,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,109.52,3876.08,Yes
CUST3222,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,76.89,1702.56,Yes
CUST3223,Female,1,No,Yes,18,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Mailed check,36.43,679.67,Yes
CUST3224,Male,0,Yes,No,39,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,119.29,4681.36,Yes
CUST3225,Female,1,No,Yes,71,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.2,5026.56,No
CUST3226,Female,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No,Two year,No,Bank transfer,45.07,713.07,No
CUST3227,Male,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,52.93,3026.2,No
CUST3228,Female,1,Yes,Yes,17,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,32.12,560.55,Yes
CUST3229,Male,0,Yes,Yes,35,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,27.39,969.14,Yes
CUST3230,Female,0,No,Yes,23,Yes,No,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card,65.06,1561.4,Yes
CUST3231,Female,0,Yes,No,0,No,No phone service,No,No,No,Yes,No,No,Yes,Two year,No,Mailed check,115.19,81.97,No
CUST3232,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two year,No,Credit card,32.3,2.66,Yes
CUST3233,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer,110.27,6972.22,No
CUST3234,Female,1,No,No,61,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,99.67,6095.54,Yes
CUST3235,Female,0,No,Yes,35,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Two year,No,Bank transfer,100.64,3523.93,No
CUST3236,Female,0,Yes,No,17,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Two year,No,Bank transfer,91.0,1575.74,No
CUST3237,Male,1,Yes,No,15,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.18,1213.39,Yes
CUST3238,Male,0,No,No,16,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Bank transfer,32.14,521.79,No
CUST3239,Female,0,Yes,Yes,23,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,77.57,1827.01,Yes
CUST3240,Male,0,Yes,No,67,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,55.2,3710.46,No
CUST3241,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card,30.53,59.26,No
CUST3242,Female,0,Yes,No,72,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,100.38,7300.88,Yes
CUST3243,Female,1,Yes,Yes,9,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,74.65,680.91,Yes
CUST3244,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,94.5,4939.41,Yes
CUST3245,Female,0,Yes,Yes,50,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,67.95,3464.26,Yes
CUST3246,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,75.17,5126.61,Yes
CUST3247,Female,0,Yes,Yes,13,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,91.23,1196.66,Yes
CUST3248,Male,0,No,No,65,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer,44.69,2915.23,No
CUST3249,Male,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,One year,No,Bank transfer,104.7,5519.14,No
CUST3250,Male,0,Yes,No,63,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card,62.09,3943.82,No
CUST3251,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,90.85,6456.49,Yes
CUST3252,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,52.61,2544.31,Yes
CUST3253,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card,90.25,5513.07,Yes
CUST3254,Male,0,No,No,36,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,24.35,883.68,Yes
CUST3255,Female,0,No,No,48,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,112.93,5439.95,Yes
CUST3256,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,98.69,6634.0,Yes
CUST3257,Female,0,No,No,32,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Electronic check,86.48,2834.66,Yes
CUST3258,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,52.39,1141.24,Yes
CUST3259,Male,0,Yes,No,69,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,104.26,7270.3,No
CUST3260,Male,0,No,No,32,No,No phone service,No,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,96.77,3163.24,No
CUST3261,Female,0,No,Yes,27,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,65.31,1779.38,Yes
CUST3262,Female,0,No,Yes,3,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,Yes,Credit card,39.74,136.73,No
CUST3263,Male,0,No,No,65,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,37.55,2458.02,Yes
CUST3264,Female,0,No,No,48,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No,One year,Yes,Credit card,68.82,3340.17,No
CUST3265,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No,No,No,Yes,No,One year,No,Credit card,98.34,1067.61,Yes
CUST3266,Female,1,Yes,No,34,Yes,Yes,No,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,91.45,3190.56,Yes
CUST3267,Female,1,Yes,No,38,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Credit card,69.36,2650.67,Yes
CUST3268,Male,0,No,Yes,9,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.44,381.43,No
CUST3269,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card,43.92,3124.82,Yes
CUST3270,Female,0,No,No,68,Yes,No phone service,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,25.76,1768.38,Yes
CUST3271,Male,0,Yes,No,22,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,37.68,850.52,Yes
CUST3272,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,21.28,720.35,No
CUST3273,Female,0,No,Yes,31,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,87.45,2756.33,Yes
CUST3274,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,78.82,1243.87,Yes
CUST3275,Female,0,Yes,Yes,67,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,118.8,7997.39,No
CUST3276,Female,1,Yes,No,53,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,96.28,5169.68,No
CUST3277,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,44.62,1206.53,Yes
CUST3278,Female,0,No,Yes,59,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,90.79,5370.37,No
CUST3279,Female,0,Yes,Yes,59,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,21.22,1261.46,No
CUST3280,Female,0,No,Yes,43,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,118.62,5205.86,Yes
CUST3281,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,81.44,153.52,Yes
CUST3282,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,31.97,722.48,Yes
CUST3283,Male,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,69.85,3152.32,Yes
CUST3284,Female,0,Yes,Yes,72,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,114.06,8289.99,Yes
CUST3285,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,104.97,5581.98,Yes
CUST3286,Female,1,No,No,70,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card,49.89,3509.78,No
CUST3287,Female,0,Yes,No,8,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,59.61,495.61,Yes
CUST3288,Female,0,No,No,69,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,105.36,7363.03,Yes
CUST3289,Female,0,Yes,No,43,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,110.0,4806.29,No
CUST3290,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Credit card,111.46,8033.04,Yes
CUST3291,Male,0,Yes,No,11,No,No phone service,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer,114.79,1359.5,Yes
CUST3292,Female,0,Yes,No,31,Yes,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,70.05,2201.7,No
CUST3293,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,106.15,3583.07,Yes
CUST3294,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,54.7,1792.88,No
CUST3295,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,103.81,6643.7,Yes
CUST3296,Female,0,Yes,No,47,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,54.75,2592.25,No
CUST3297,Female,1,Yes,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,80.83,1282.32,No
CUST3298,Female,0,Yes,No,49,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.85,3294.82,Yes
CUST3299,Female,0,No,Yes,22,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,109.29,2513.18,Yes
CUST3300,Male,0,Yes,Yes,25,Yes,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,26.65,677.18,No
CUST3301,Female,1,No,No,53,Yes,Yes,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,114.88,6164.48,No
CUST3302,Female,0,Yes,Yes,43,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,66.21,2912.88,No
CUST3303,Male,0,No,No,36,Yes,No,No,No,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,68.14,2466.7,No
CUST3304,Male,0,No,No,8,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,102.78,886.37,Yes
CUST3305,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Credit card,86.62,1125.92,No
CUST3306,Male,0,Yes,No,59,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,115.37,6915.73,No
